original_target_name,original_crop,original_target_type,new_target_name,new_target_type,deployed,main_target_list,,,,,,
Silverleaf whitefly,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Smut,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Southern armyworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Southern blight,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spider Mites,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spiral nematodes (Helicotylenchus and Rotylenchus species),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spittle bug,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spittlebug,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spongospora,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spotted Alfalfa Aphid,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spring Black Stem and Leaf Spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spring black stem,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Spring black stem and leaf spot (Phoma medicaginis),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stagnospora leaf spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stagnospora leaf spot (Stagnospora meliloti),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stagonospora Leaf Spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stagonospora meliloti,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stem nematode (Ditylenchus dipsaci),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stem rot disease,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stem rots,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stemphylium Leaf Spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stemphylium Leaf Spots,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stemphylium leafspot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stemphylium leafspot (Stemphylium spp.),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stemphyllium leaf spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stemphyllium leaf spot (Stemphyllium spp.),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Sting nematode (Belonolaimus longicaudatus),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stink Bug species,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stink Bug spp.,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stink bugs,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stinkbugs,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Strawberry mite,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stubby root nematodes (Trichodorus and Paratrichodorus species),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Stunt nematodes (Tylenchorhynchus species),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Sucker Ants,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Summer Black Stem and Leaf Spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Summer black stem and leaf spot (Cercospora medicaginis),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Suppression of early season Downy Mildew,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Suppression of early-season downy mildew,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Sweet Clover Weevil (Adult),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Synchytrium,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Take-All,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Target Spot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Tarnished plant bug,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Texas Root Rot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Thielaviopsis,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Thielaviopsis (black root rot),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Thielaviopsis basicola,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Three-cornered alfalfa hopper,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Threecornered Alfalfa Hopper,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Thrips,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Thrips species,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Thrips spp.,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Tobacco Budworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Tomato Fruitworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Trachysphaera,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Two spotted spider mite,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Two-spotted mite,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Two-spotted spider mite,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Twospotted Mite,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Twospotted Spider mites,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Variegated Cutworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Velvetbean Caterpillar,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Venturia inaequalis,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Verticillium,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Verticillium Wilt,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Verticillium spp.,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Webworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Webworm species,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Webworm spp.,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Webworms,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Weevils,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Western Yellowstriped Armyworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Western bean cutworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
White flies,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
White grubs,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
White mold,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
White mold/Sclerotinia crown and stem rot,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Whiteflies,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Whitefly,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Whitefringed Beetle spp. (Adult),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Wireworms,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Worms,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Xanthomonas,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Xanthomonas camestris,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Yellow Leaf Blotch,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Yellow leaf blotch (Leptotrichila medicaginis),Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Yellow-striped Armyworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Yellowstriped Armyworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
algae,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
annual grasses,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
annual weeds,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
aphids,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
bacteria,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
broadleaf weeds,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
certain soil borne diseases,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
cheatgrass,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
crickets,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
decay,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
downy brome,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
early season Phytophthora,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
early season Phytophthora protection,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
early season soil dwelling insects,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
fleahoppers,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
foliar pathogens,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
fungi,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
grass,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
leaf hoppers,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
lygus mites,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
mealybugs,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
moss,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
perennial weeds,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
plant-parasitic nematodes,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
quackgrass,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
russet mites,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
sea chalcids,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
seed-borne fungi,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
seedling blight,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
seedling blights,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
soil-borne fungi,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
soil-borne pathogens,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
soil-dwelling insects,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
strawberry mites,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
symphylans,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
true armyworm,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
yeast,Alfalfa,Disease,,,TRUE,FALSE,,,,,,
Aphids (all life stages except adult),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Bacterial Blast,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Blue Mold spp.,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Borers (all life stages),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Brown Patch,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Citrus Canker,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Corn Borers (egg, larvae)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Corn Ear Worm (all life stages except adult),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Corn Root Maggot (all life stages except adult),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Corn Root Worm (egg, larvae instars)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Crickets (egg, larvae)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Curvularia spp.,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Fairy Ring,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Gall nematode (Anguina spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Garlic and Onion White Rot,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Goss Wilt,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Grasshoppers (egg, nymph)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Greasy Spot,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Guava nematode (Meloidogyne spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Lance nematode (Hoplolaimus spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Melanose,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Mites (all life stages except adult),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Onion Pink Root Rot,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Pea Weevils (all life stages except adult),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Phyllachora spp.,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Pine Beetles,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Plant Bugs (egg, nymph)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Potato cyst nematode (Globodera spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Psyllids (egg, all 5 instar stages)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Reniform nematode (Rotylenchulus spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Root-knot nematode (Meloidogyne spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Root-lesion nematode (Pratylenchus spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Slugs (all life stages),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Snails (all life stages),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Sooty Mold,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Southern Cowpea Weevil (egg, larvae, maggot)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Soybean Cyst Nematode (Heterodera spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Spiral nematode (Helicotylenchus spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Stem nematode (Ditylenchus spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Sting nematode (Belonolaimus spp.),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Stink Bugs (egg, nymph)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Sugarcane Aphids (all life stages except adult),Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Thrips (egg, larvae, pre-pupal, pupal)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Tilletia spp.,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Ustilago spp.,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"White flies (egg, nymph)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
"Wireworms (egg, larvae)",Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
vegetative growth suppression,Alfalfa,Growth Regul,,,TRUE,FALSE,,,,,,
Alternaria Leaf Spot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Anthracnose,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Aphids (all life stages except adult),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Bacterial Blast,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Bacterial Spot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Black Spot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Blue Mold spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Borers (all life stages),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Brown Patch,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Cercospora Leaf Spot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Citrus Canker,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Corn Borers (egg, larvae)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Corn Ear Worm (all life stages except adult),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Corn Root Maggot (all life stages except adult),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Corn Root Worm (egg, larvae instars)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Crickets (egg, larvae)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Curvularia spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Downy Mildew,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Early blight,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Fairy Ring,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Fireblight,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Gall nematode (Anguina spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Garlic and Onion White Rot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Goss Wilt,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Grasshoppers (egg, nymph)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Greasy Spot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Guava nematode (Meloidogyne spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Lance nematode (Hoplolaimus spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Leaf Spot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Melanose,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Mites (all life stages except adult),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Onion Pink Root Rot,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Pea Weevils (all life stages except adult),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Phomopsis,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Phyllachora spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Phytophthora spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Pine Beetles,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Plant Bugs (egg, nymph)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Potato cyst nematode (Globodera spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Psyllids (egg, all 5 instar stages)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Reniform nematode (Rotylenchulus spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Rhizoctonia spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Root-knot nematode (Meloidogyne spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Root-lesion nematode (Pratylenchus spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Rust,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Slugs (all life stages),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Snails (all life stages),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Sooty Mold,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Southern Cowpea Weevil (egg, larvae, maggot)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Soybean Cyst Nematode (Heterodera spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Spiral nematode (Helicotylenchus spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Stem nematode (Ditylenchus spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Sting nematode (Belonolaimus spp.),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Stink Bugs (egg, nymph)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Sugarcane Aphids (all life stages except adult),Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Thrips (egg, larvae, pre-pupal, pupal)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Tilletia spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
Ustilago spp.,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"White flies (egg, nymph)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
"Wireworms (egg, larvae)",Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
vegetative growth suppression,Alfalfa,Growth Regulation,,,TRUE,FALSE,,,,,,
1st and 2nd instar caterpillars,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa Blotch Leafminer,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa Plant Bug,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa Seed Chalcid (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa Weevil,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa Worms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa caterpillar,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa looper,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa webworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alfalfa weevil larvae,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
All Listed Pests,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
All Listed Pests (except as specified below),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alternaria Leaf Spot,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Alternaria Leafspot,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Anticarsia gemmatalis,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Army cutworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Army cutworms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Armyworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Armyworm (1st and 2nd instar),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Armyworms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
"Armyworms including beet armyworm, fall armyworm, southern armyworm, striped armyworm, true armyworm, western bean cutworm, yellowstriped armyworm",Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Asiatic garden beetle,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Aster leafhopper,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bacterial wilt,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Barnyardgrass,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bean Leaf Beetle,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bean Leaf Beetle (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bean leaf Beetles,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Beet Armyworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Beet Armyworm1,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Beet armyworm (1st and 2nd instar),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Beetles,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bermuda grass stunt mite,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Big-Headed Ant,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Billbugs,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blister Beetle species,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blister Beetle spp.,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blotch Leafminer,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blotch Leafminer Aphids,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blotch Leafminer3,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blue Alfalfa Aphid,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Blue pea aphid,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bluegrass,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Boll Worms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Boll weevils,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Bollworms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Borers,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Budworms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cabbage looper,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cabbage loopers,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Carpetweed,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Casebearers,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Caterpillars,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cercospora Leaf Spot,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cereal Leaf Beetle,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cheatgrass (downy brome),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Chickweed,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
"Chickweed, Common",Alfalfa,Insects,,,TRUE,FALSE,,,,,,
"Chickweed, Mousear",Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Chinch bug,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Chrysodeixis includens,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover Leaf Weevil species,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover Leaf Weevil spp.,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover Root Borer (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover Root Curculio species (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover Root Curculio spp. (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover Stem Borer (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover leaf weevil,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover leaf weevils,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover mite,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Clover weevil,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
"Cocklebur, common",Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Codling Moth,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Colorado Potato Beetle,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Colorado Potato Beetles,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Common Alfalfa Weevil,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Common Chickweed,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Consperse Stink Bugs,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Corn Earworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Corn Rootworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Corn beetles,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Corn rootworms (adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cotton Bollworm,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cowpea Aphid,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cowpea Curculio (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cowpea Weevil (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Crabgrass,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cucumber Beetle Spp. (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cucumber Beetle species (Adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cucumber Beetles,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cucumber beetle,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cucumber beetle (adult),Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cut Worms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cutworm species,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cutworm spp.,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Cutworms,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Dandelion,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Dayflower,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
"Deadnettle, Purple",Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Diamondback Moths,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
Downy Mildew,Alfalfa,Insects,,,TRUE,FALSE,,,,,,
